node_id,vehicle_serial,gps_time,latitude,longitude,altitude,speed,heading
2027,PC3972U,2018-03-05T14:49:19.000Z,1.294583,103.77486,28,0,334.27
2033,PC3925G,2018-03-05T14:49:19.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:19.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:19.000Z,1.2943,103.77382,48,15,215.71
2048,PC4019R,2018-03-05T14:49:19.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:19.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:19.000Z,1.293717,103.77576,31,21,83.73
2078,PC3906L,2018-03-05T14:49:19.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:19.000Z,1.2984,103.77673,32,34,146.2
2129,PC3867R,2018-03-05T14:49:19.000Z,1.297117,103.77963,38,37,247.36
2026,PA9558D,2018-03-05T14:49:20.000Z,1.2963,103.77415,29,0,73.51
2027,PC3972U,2018-03-05T14:49:20.000Z,1.294583,103.77486,28,0,334.27
2033,PC3925G,2018-03-05T14:49:20.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:20.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:20.000Z,1.294267,103.77378,47,14,225.16
2048,PC4019R,2018-03-05T14:49:20.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:20.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:20.000Z,1.293717,103.77582,31,22,83.09
2078,PC3906L,2018-03-05T14:49:20.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:20.000Z,1.298333,103.77679,32,37,144.4
2129,PC3867R,2018-03-05T14:49:20.000Z,1.297083,103.77955,37,39,248.74
2026,PA9558D,2018-03-05T14:49:21.000Z,1.2963,103.77415,30,0,73.51
2027,PC3972U,2018-03-05T14:49:21.000Z,1.294583,103.77486,28,0,334.27
2033,PC3925G,2018-03-05T14:49:21.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:21.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:21.000Z,1.29425,103.77375,46,10,230.01
2048,PC4019R,2018-03-05T14:49:21.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:21.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:21.000Z,1.293733,103.77589,32,26,85.54
2078,PC3906L,2018-03-05T14:49:21.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:21.000Z,1.29825,103.77683,32,36,141.17
2129,PC3867R,2018-03-05T14:49:21.000Z,1.297067,103.77945,36,39,257.04
2026,PA9558D,2018-03-05T14:49:22.000Z,1.2963,103.77415,30,0,73.51
2027,PC3972U,2018-03-05T14:49:22.000Z,1.294583,103.77486,28,0,334.27
2033,PC3925G,2018-03-05T14:49:22.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:22.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:22.000Z,1.29425,103.77374,45,7,237.3
2048,PC4019R,2018-03-05T14:49:22.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:22.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:22.000Z,1.293733,103.77595,32,29,88.22
2078,PC3906L,2018-03-05T14:49:22.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:22.000Z,1.298167,103.7769,32,39,138.23
2129,PC3867R,2018-03-05T14:49:22.000Z,1.297067,103.77935,36,37,265.88
2026,PA9558D,2018-03-05T14:49:23.000Z,1.2963,103.77415,30,0,73.51
2027,PC3972U,2018-03-05T14:49:23.000Z,1.294583,103.77489,28,0,334.27
2033,PC3925G,2018-03-05T14:49:23.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:23.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:23.000Z,1.294233,103.77372,44,7,236.63
2048,PC4019R,2018-03-05T14:49:23.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:23.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:23.000Z,1.293717,103.77602,33,29,94.2
2078,PC3906L,2018-03-05T14:49:23.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:23.000Z,1.298083,103.77699,32,41,133.49
2129,PC3867R,2018-03-05T14:49:23.000Z,1.297067,103.77925,36,37,272.26
2026,PA9558D,2018-03-05T14:49:24.000Z,1.2963,103.77415,29,0,73.51
2027,PC3972U,2018-03-05T14:49:24.000Z,1.294583,103.77486,28,0,334.27
2033,PC3925G,2018-03-05T14:49:24.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:24.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:24.000Z,1.294217,103.7737,44,9,236.75
2048,PC4019R,2018-03-05T14:49:24.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:24.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:24.000Z,1.293717,103.7761,33,31,92.65
2078,PC3906L,2018-03-05T14:49:24.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:24.000Z,1.298017,103.77707,31,40,131.05
2129,PC3867R,2018-03-05T14:49:24.000Z,1.297083,103.77915,36,36,273.61
2026,PA9558D,2018-03-05T14:49:25.000Z,1.2963,103.77415,29,0,73.51
2027,PC3972U,2018-03-05T14:49:25.000Z,1.294583,103.77486,28,0,334.27
2033,PC3925G,2018-03-05T14:49:25.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:25.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:25.000Z,1.294217,103.77367,43,8,244.33
2048,PC4019R,2018-03-05T14:49:25.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:25.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:25.000Z,1.293717,103.77618,34,32,89.24
2078,PC3906L,2018-03-05T14:49:25.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:25.000Z,1.29795,103.77715,31,40,127.7
2129,PC3867R,2018-03-05T14:49:25.000Z,1.297117,103.77907,36,34,279.17
2026,PA9558D,2018-03-05T14:49:26.000Z,1.2963,103.77415,29,1,73.51
2027,PC3972U,2018-03-05T14:49:26.000Z,1.294583,103.77486,28,0,334.27
2033,PC3925G,2018-03-05T14:49:26.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:26.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:26.000Z,1.294217,103.77365,42,11,260.76
2048,PC4019R,2018-03-05T14:49:26.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:26.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:26.000Z,1.293717,103.77627,34,33,86.09
2078,PC3906L,2018-03-05T14:49:26.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:26.000Z,1.297883,103.77724,30,42,126.47
2129,PC3867R,2018-03-05T14:49:26.000Z,1.297117,103.77897,36,31,281.02
2026,PA9558D,2018-03-05T14:49:27.000Z,1.2963,103.77415,29,0,73.51
2027,PC3972U,2018-03-05T14:49:27.000Z,1.294583,103.77486,28,0,334.27
2033,PC3925G,2018-03-05T14:49:27.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:27.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:27.000Z,1.294217,103.77361,41,16,275.11
2048,PC4019R,2018-03-05T14:49:27.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:27.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:27.000Z,1.293717,103.77635,35,33,87.13
2078,PC3906L,2018-03-05T14:49:27.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:27.000Z,1.297817,103.77734,29,42,123.82
2129,PC3867R,2018-03-05T14:49:27.000Z,1.297133,103.7789,37,30,284.48
2026,PA9558D,2018-03-05T14:49:28.000Z,1.2963,103.77413,29,0,73.51
2027,PC3972U,2018-03-05T14:49:28.000Z,1.294583,103.77489,28,0,334.27
2033,PC3925G,2018-03-05T14:49:28.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:28.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:28.000Z,1.294267,103.77357,40,20,299.91
2048,PC4019R,2018-03-05T14:49:28.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:28.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:28.000Z,1.293717,103.77644,36,34,86.07
2078,PC3906L,2018-03-05T14:49:28.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:28.000Z,1.297767,103.77742,30,42,122.47
2129,PC3867R,2018-03-05T14:49:28.000Z,1.29715,103.77882,38,29,286.48
2026,PA9558D,2018-03-05T14:49:29.000Z,1.2963,103.77413,29,1,73.51
2027,PC3972U,2018-03-05T14:49:29.000Z,1.294583,103.77489,28,0,334.27
2033,PC3925G,2018-03-05T14:49:29.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:29.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:29.000Z,1.294317,103.77354,39,20,318.59
2048,PC4019R,2018-03-05T14:49:29.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:29.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:29.000Z,1.293733,103.77652,37,33,81.52
2078,PC3906L,2018-03-05T14:49:29.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:29.000Z,1.297717,103.77752,30,40,120.95
2129,PC3867R,2018-03-05T14:49:29.000Z,1.297183,103.77875,39,27,289.05
2026,PA9558D,2018-03-05T14:49:30.000Z,1.2963,103.77413,29,0,73.51
2027,PC3972U,2018-03-05T14:49:30.000Z,1.294583,103.77489,28,0,334.27
2033,PC3925G,2018-03-05T14:49:30.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:30.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:30.000Z,1.294367,103.7735,39,22,322.02
2048,PC4019R,2018-03-05T14:49:30.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:30.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:30.000Z,1.29375,103.7766,38,37,81.29
2078,PC3906L,2018-03-05T14:49:30.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:30.000Z,1.297667,103.7776,30,37,116.77
2129,PC3867R,2018-03-05T14:49:30.000Z,1.2972,103.77869,40,25,290.3
2026,PA9558D,2018-03-05T14:49:31.000Z,1.2963,103.77413,29,0,73.51
2027,PC3972U,2018-03-05T14:49:31.000Z,1.294583,103.77489,28,0,334.27
2033,PC3925G,2018-03-05T14:49:31.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:31.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:31.000Z,1.294417,103.77347,40,24,319.35
2048,PC4019R,2018-03-05T14:49:31.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:31.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:31.000Z,1.29375,103.7767,39,36,85.78
2078,PC3906L,2018-03-05T14:49:31.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:31.000Z,1.297633,103.77769,31,34,113.17
2129,PC3867R,2018-03-05T14:49:31.000Z,1.297233,103.77862,41,24,292.21
2026,PA9558D,2018-03-05T14:49:32.000Z,1.2963,103.77413,29,0,73.51
2027,PC3972U,2018-03-05T14:49:32.000Z,1.294583,103.77489,28,0,334.27
2033,PC3925G,2018-03-05T14:49:32.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:32.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:32.000Z,1.294467,103.77343,40,25,316.94
2048,PC4019R,2018-03-05T14:49:32.000Z,1.291817,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:32.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:32.000Z,1.293767,103.77679,39,33,89.06
2078,PC3906L,2018-03-05T14:49:32.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:32.000Z,1.297583,103.77775,32,32,112.77
2129,PC3867R,2018-03-05T14:49:32.000Z,1.29725,103.77856,42,21,292.04
2026,PA9558D,2018-03-05T14:49:33.000Z,1.2963,103.77413,29,0,73.51
2027,PC3972U,2018-03-05T14:49:33.000Z,1.294583,103.77489,28,0,334.27
2033,PC3925G,2018-03-05T14:49:33.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:33.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:33.000Z,1.294517,103.7734,40,25,315.83
2048,PC4019R,2018-03-05T14:49:33.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:33.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:33.000Z,1.29375,103.77686,40,31,95.96
2078,PC3906L,2018-03-05T14:49:33.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:33.000Z,1.29755,103.77783,33,29,109.07
2129,PC3867R,2018-03-05T14:49:33.000Z,1.297283,103.77852,43,19,288.97
2026,PA9558D,2018-03-05T14:49:34.000Z,1.2963,103.77413,29,0,73.51
2027,PC3972U,2018-03-05T14:49:34.000Z,1.294583,103.77489,28,0,334.27
2033,PC3925G,2018-03-05T14:49:34.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:34.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:34.000Z,1.294567,103.77335,41,23,308.92
2048,PC4019R,2018-03-05T14:49:34.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:34.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:34.000Z,1.293717,103.77693,40,28,107.09
2078,PC3906L,2018-03-05T14:49:34.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:34.000Z,1.297517,103.7779,34,28,109
2129,PC3867R,2018-03-05T14:49:34.000Z,1.2973,103.77847,44,19,292.13
2026,PA9558D,2018-03-05T14:49:35.000Z,1.2963,103.77413,29,0,73.51
2027,PC3972U,2018-03-05T14:49:35.000Z,1.294583,103.77489,28,0,334.27
2033,PC3925G,2018-03-05T14:49:35.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:35.000Z,1.291883,103.78053,50,0,124.89
2042,PC3738E,2018-03-05T14:49:35.000Z,1.2946,103.7733,41,21,298.11
2048,PC4019R,2018-03-05T14:49:35.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:35.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:35.000Z,1.293683,103.777,40,28,116.51
2078,PC3906L,2018-03-05T14:49:35.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:35.000Z,1.297483,103.77797,35,28,109.06
2129,PC3867R,2018-03-05T14:49:35.000Z,1.297333,103.77842,44,23,290.74
2026,PA9558D,2018-03-05T14:49:36.000Z,1.2963,103.77413,29,0,73.51
2027,PC3972U,2018-03-05T14:49:36.000Z,1.294583,103.77489,28,0,334.27
2033,PC3925G,2018-03-05T14:49:36.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:36.000Z,1.291883,103.78053,51,0,124.89
2042,PC3738E,2018-03-05T14:49:36.000Z,1.294617,103.77325,41,19,288.98
2048,PC4019R,2018-03-05T14:49:36.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:36.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:36.000Z,1.293633,103.77707,41,33,123.19
2078,PC3906L,2018-03-05T14:49:36.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:36.000Z,1.29745,103.77803,36,29,109.32
2129,PC3867R,2018-03-05T14:49:36.000Z,1.29735,103.77835,44,23,287.44
2026,PA9558D,2018-03-05T14:49:37.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:37.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:37.000Z,1.291883,103.78053,51,0,124.89
2042,PC3738E,2018-03-05T14:49:37.000Z,1.2946,103.77322,41,17,267.06
2048,PC4019R,2018-03-05T14:49:37.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:37.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:37.000Z,1.293583,103.77713,41,36,123.37
2078,PC3906L,2018-03-05T14:49:37.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:37.000Z,1.297433,103.77811,37,30,110.53
2129,PC3867R,2018-03-05T14:49:37.000Z,1.29735,103.7783,45,24,287.1
2026,PA9558D,2018-03-05T14:49:38.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:38.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:38.000Z,1.291883,103.78053,51,0,124.89
2042,PC3738E,2018-03-05T14:49:38.000Z,1.294567,103.77319,41,17,229.21
2048,PC4019R,2018-03-05T14:49:38.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:38.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:38.000Z,1.293533,103.77721,42,39,123.64
2078,PC3906L,2018-03-05T14:49:38.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:38.000Z,1.2974,103.77818,37,31,110.29
2129,PC3867R,2018-03-05T14:49:38.000Z,1.297383,103.77821,45,27,287.87
2026,PA9558D,2018-03-05T14:49:39.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:39.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:39.000Z,1.291883,103.78053,51,0,124.89
2042,PC3738E,2018-03-05T14:49:39.000Z,1.294533,103.77315,41,15,241.09
2048,PC4019R,2018-03-05T14:49:39.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:39.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:39.000Z,1.293467,103.7773,43,41,123.67
2078,PC3906L,2018-03-05T14:49:39.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:39.000Z,1.297367,103.77827,37,31,109.56
2129,PC3867R,2018-03-05T14:49:39.000Z,1.2974,103.77815,45,28,289.02
2026,PA9558D,2018-03-05T14:49:40.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:40.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:40.000Z,1.291883,103.78053,51,0,124.89
2042,PC3738E,2018-03-05T14:49:40.000Z,1.294517,103.77312,41,15,268.94
2048,PC4019R,2018-03-05T14:49:40.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:40.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:40.000Z,1.2934,103.77738,43,44,122.71
2078,PC3906L,2018-03-05T14:49:40.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:40.000Z,1.297333,103.77834,37,30,110.06
2129,PC3867R,2018-03-05T14:49:40.000Z,1.297417,103.77808,45,29,288.86
2026,PA9558D,2018-03-05T14:49:41.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:41.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:41.000Z,1.291883,103.78053,51,0,124.89
2042,PC3738E,2018-03-05T14:49:41.000Z,1.294533,103.77309,41,20,292.35
2048,PC4019R,2018-03-05T14:49:41.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:41.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:41.000Z,1.293333,103.77748,44,45,123.04
2078,PC3906L,2018-03-05T14:49:41.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:41.000Z,1.2973,103.77842,37,30,110.9
2129,PC3867R,2018-03-05T14:49:41.000Z,1.29745,103.778,45,30,288.68
2026,PA9558D,2018-03-05T14:49:42.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:42.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:42.000Z,1.291883,103.78053,51,0,124.89
2048,PC4019R,2018-03-05T14:49:42.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:42.000Z,1.294967,103.77489,34,0,58
2063,PC4068Z,2018-03-05T14:49:42.000Z,1.293267,103.77758,45,47,123.65
2078,PC3906L,2018-03-05T14:49:42.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:42.000Z,1.297283,103.77848,38,27,111.89
2129,PC3867R,2018-03-05T14:49:42.000Z,1.297467,103.77793,45,33,290.76
2026,PA9558D,2018-03-05T14:49:43.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:43.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:43.000Z,1.291883,103.78053,51,0,124.89
2048,PC4019R,2018-03-05T14:49:43.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:43.000Z,1.294967,103.77489,34,0,58
2078,PC3906L,2018-03-05T14:49:43.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:43.000Z,1.29725,103.77853,38,27,113.03
2129,PC3867R,2018-03-05T14:49:43.000Z,1.297517,103.77785,45,35,293.28
2026,PA9558D,2018-03-05T14:49:44.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:44.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:44.000Z,1.291883,103.78053,51,0,124.89
2048,PC4019R,2018-03-05T14:49:44.000Z,1.291833,103.78055,42,0,122
2060,PC4071M,2018-03-05T14:49:44.000Z,1.294967,103.77489,34,0,58
2078,PC3906L,2018-03-05T14:49:44.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:44.000Z,1.297233,103.7786,38,29,110.33
2129,PC3867R,2018-03-05T14:49:44.000Z,1.29755,103.77776,44,37,292.54
2026,PA9558D,2018-03-05T14:49:45.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:45.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:45.000Z,1.291883,103.78053,51,0,124.89
2060,PC4071M,2018-03-05T14:49:45.000Z,1.294967,103.77489,34,0,58
2078,PC3906L,2018-03-05T14:49:45.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:45.000Z,1.2972,103.77869,37,33,110.17
2129,PC3867R,2018-03-05T14:49:45.000Z,1.297583,103.77766,43,38,293.03
2026,PA9558D,2018-03-05T14:49:46.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:46.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:46.000Z,1.291883,103.78053,51,0,124.89
2060,PC4071M,2018-03-05T14:49:46.000Z,1.294967,103.77489,34,0,58
2078,PC3906L,2018-03-05T14:49:46.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:46.000Z,1.297183,103.77877,38,34,109.96
2026,PA9558D,2018-03-05T14:49:47.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:47.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:47.000Z,1.291883,103.78053,51,0,124.89
2060,PC4071M,2018-03-05T14:49:47.000Z,1.294967,103.77489,34,0,58
2078,PC3906L,2018-03-05T14:49:47.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:47.000Z,1.29715,103.77885,38,37,109.82
2026,PA9558D,2018-03-05T14:49:48.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:48.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:48.000Z,1.291883,103.78053,51,0,124.89
2060,PC4071M,2018-03-05T14:49:48.000Z,1.294967,103.77489,34,0,58
2078,PC3906L,2018-03-05T14:49:48.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:48.000Z,1.297117,103.77893,38,39,106.92
2026,PA9558D,2018-03-05T14:49:49.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:49.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:49.000Z,1.291883,103.78053,51,0,124.89
2078,PC3906L,2018-03-05T14:49:49.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:49.000Z,1.297083,103.77903,38,40,102.78
2026,PA9558D,2018-03-05T14:49:50.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:50.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:50.000Z,1.291883,103.78053,51,0,124.89
2078,PC3906L,2018-03-05T14:49:50.000Z,1.29215,103.78027,32,0,300.86
2079,PC3849T,2018-03-05T14:49:50.000Z,1.297067,103.77914,38,45,103.48
2026,PA9558D,2018-03-05T14:49:51.000Z,1.2963,103.77413,29,0,73.51
2033,PC3925G,2018-03-05T14:49:51.000Z,1.294317,103.76953,14,0,22.97
2038,PC3940L,2018-03-05T14:49:51.000Z,1.291883,103.78053,51,0,124.89
2079,PC3849T,2018-03-05T14:49:51.000Z,1.29705,103.77925,37,44,97.22
2026,PA9558D,2018-03-05T14:49:52.000Z,1.2963,103.77413,29,0,73.51
2079,PC3849T,2018-03-05T14:49:52.000Z,1.29705,103.77935,36,43,89.68
2026,PA9558D,2018-03-05T14:49:53.000Z,1.2963,103.77413,29,0,73.51
2079,PC3849T,2018-03-05T14:49:53.000Z,1.297067,103.77946,34,43,81.44
2026,PA9558D,2018-03-05T14:49:54.000Z,1.2963,103.77413,29,0,73.51
2026,PA9558D,2018-03-05T14:49:55.000Z,1.2963,103.77413,29,0,73.51
2026,PA9558D,2018-03-05T14:49:56.000Z,1.2963,103.77413,29,0,73.51
2026,PA9558D,2018-03-05T14:49:57.000Z,1.2963,103.77413,29,0,73.51
